Genus,Species,state,sppcode,seedmass_mg,leaf_height_cm,sla,accSppName,meanSeedMass,sla_mi_jae,meanHt,dataset,species,species_id,number,leaf_area,perc_n,perc_c,CN,root_mass,shoot_mass,leaf_mass,single_root_mass,total_root_mass,total_shoot_mass,total_biomass,root_shoot,sla_mi_gh,notes,ourName
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,2,5.856,NA,NA,NA,0.592,0.468,0.022,0.011,0.603,0.49,1.093,1.230612245,266.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,2,5.856,NA,NA,NA,0.592,0.468,0.022,0.011,0.603,0.49,1.093,1.230612245,266.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,2,5.856,NA,NA,NA,0.592,0.468,0.022,0.011,0.603,0.49,1.093,1.230612245,266.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,2,5.856,NA,NA,NA,0.592,0.468,0.022,0.011,0.603,0.49,1.093,1.230612245,266.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,2,5.856,NA,NA,NA,0.592,0.468,0.022,0.011,0.603,0.49,1.093,1.230612245,266.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,3,7.007,1.3697,43.09,31.45944367,0.966,0.655,0.023,0.016,0.982,0.678,1.66,1.448377581,304.6521739,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,3,7.007,1.3697,43.09,31.45944367,0.966,0.655,0.023,0.016,0.982,0.678,1.66,1.448377581,304.6521739,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,3,7.007,1.3697,43.09,31.45944367,0.966,0.655,0.023,0.016,0.982,0.678,1.66,1.448377581,304.6521739,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,3,7.007,1.3697,43.09,31.45944367,0.966,0.655,0.023,0.016,0.982,0.678,1.66,1.448377581,304.6521739,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,3,7.007,1.3697,43.09,31.45944367,0.966,0.655,0.023,0.016,0.982,0.678,1.66,1.448377581,304.6521739,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,4,6.503,1.3688,44.034,32.16978375,0.936,0.554,0.022,0.042,0.978,0.576,1.554,1.697916667,295.5909091,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,4,6.503,1.3688,44.034,32.16978375,0.936,0.554,0.022,0.042,0.978,0.576,1.554,1.697916667,295.5909091,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,4,6.503,1.3688,44.034,32.16978375,0.936,0.554,0.022,0.042,0.978,0.576,1.554,1.697916667,295.5909091,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,4,6.503,1.3688,44.034,32.16978375,0.936,0.554,0.022,0.042,0.978,0.576,1.554,1.697916667,295.5909091,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,4,6.503,1.3688,44.034,32.16978375,0.936,0.554,0.022,0.042,0.978,0.576,1.554,1.697916667,295.5909091,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,5,5.768,NA,NA,NA,0.659,0.349,0.022,0.018,0.677,0.371,1.048,1.824797844,262.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,5,5.768,NA,NA,NA,0.659,0.349,0.022,0.018,0.677,0.371,1.048,1.824797844,262.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,5,5.768,NA,NA,NA,0.659,0.349,0.022,0.018,0.677,0.371,1.048,1.824797844,262.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,5,5.768,NA,NA,NA,0.659,0.349,0.022,0.018,0.677,0.371,1.048,1.824797844,262.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Symphyotrichum novae-angliae,NA,NA,NA,Zirbel_gh,Symphyotrichum.novae-angliae,SYMNOV,5,5.768,NA,NA,NA,0.659,0.349,0.022,0.018,0.677,0.371,1.048,1.824797844,262.1818182,NA,Symphyotrichum novae-angliae
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,1,6.194,NA,NA,NA,0.044,0.112,0.023,0.008,0.052,0.135,0.187,0.385185185,269.3043478,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,1,6.194,NA,NA,NA,0.044,0.112,0.023,0.008,0.052,0.135,0.187,0.385185185,269.3043478,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,1,6.194,NA,NA,NA,0.044,0.112,0.023,0.008,0.052,0.135,0.187,0.385185185,269.3043478,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,1,6.194,NA,NA,NA,0.044,0.112,0.023,0.008,0.052,0.135,0.187,0.385185185,269.3043478,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,1,6.194,NA,NA,NA,0.044,0.112,0.023,0.008,0.052,0.135,0.187,0.385185185,269.3043478,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,2,5.919,1.0501,43.934,41.8379202,0.172,0.26,0.029,0.011,0.183,0.289,0.472,0.633217993,204.1034483,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,2,5.919,1.0501,43.934,41.8379202,0.172,0.26,0.029,0.011,0.183,0.289,0.472,0.633217993,204.1034483,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,2,5.919,1.0501,43.934,41.8379202,0.172,0.26,0.029,0.011,0.183,0.289,0.472,0.633217993,204.1034483,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,2,5.919,1.0501,43.934,41.8379202,0.172,0.26,0.029,0.011,0.183,0.289,0.472,0.633217993,204.1034483,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,2,5.919,1.0501,43.934,41.8379202,0.172,0.26,0.029,0.011,0.183,0.289,0.472,0.633217993,204.1034483,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,3,3.213,NA,NA,NA,0.055,0.065,0.01,0.011,0.066,0.075,0.141,0.88,321.3,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,3,3.213,NA,NA,NA,0.055,0.065,0.01,0.011,0.066,0.075,0.141,0.88,321.3,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,3,3.213,NA,NA,NA,0.055,0.065,0.01,0.011,0.066,0.075,0.141,0.88,321.3,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,3,3.213,NA,NA,NA,0.055,0.065,0.01,0.011,0.066,0.075,0.141,0.88,321.3,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,3,3.213,NA,NA,NA,0.055,0.065,0.01,0.011,0.066,0.075,0.141,0.88,321.3,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,4,5.526,1.1,40.522,36.83818182,0.126,0.149,0.027,0.01,0.136,0.176,0.312,0.772727273,204.6666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,4,5.526,1.1,40.522,36.83818182,0.126,0.149,0.027,0.01,0.136,0.176,0.312,0.772727273,204.6666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,4,5.526,1.1,40.522,36.83818182,0.126,0.149,0.027,0.01,0.136,0.176,0.312,0.772727273,204.6666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,4,5.526,1.1,40.522,36.83818182,0.126,0.149,0.027,0.01,0.136,0.176,0.312,0.772727273,204.6666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,4,5.526,1.1,40.522,36.83818182,0.126,0.149,0.027,0.01,0.136,0.176,0.312,0.772727273,204.6666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,5,3.05,1.3697,44.929,32.80207345,0.018,0.054,0.012,0.02,0.038,0.066,0.104,0.575757576,254.1666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,5,3.05,1.3697,44.929,32.80207345,0.018,0.054,0.012,0.02,0.038,0.066,0.104,0.575757576,254.1666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,5,3.05,1.3697,44.929,32.80207345,0.018,0.054,0.012,0.02,0.038,0.066,0.104,0.575757576,254.1666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,5,3.05,1.3697,44.929,32.80207345,0.018,0.054,0.012,0.02,0.038,0.066,0.104,0.575757576,254.1666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tephrosia virginiana,NA,NA,NA,Zirbel_gh,Tephrosia.virginiana,TEPVIR,5,3.05,1.3697,44.929,32.80207345,0.018,0.054,0.012,0.02,0.038,0.066,0.104,0.575757576,254.1666667,NA,Tephrosia virginiana
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,1,8.772,3.1442,41.737,13.27428281,0.201,0.093,0.028,0.023,0.224,0.121,0.345,1.851239669,313.2857143,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,1,8.772,3.1442,41.737,13.27428281,0.201,0.093,0.028,0.023,0.224,0.121,0.345,1.851239669,313.2857143,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,1,8.772,3.1442,41.737,13.27428281,0.201,0.093,0.028,0.023,0.224,0.121,0.345,1.851239669,313.2857143,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,1,8.772,3.1442,41.737,13.27428281,0.201,0.093,0.028,0.023,0.224,0.121,0.345,1.851239669,313.2857143,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,1,8.772,3.1442,41.737,13.27428281,0.201,0.093,0.028,0.023,0.224,0.121,0.345,1.851239669,313.2857143,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,2,5.068,1.7991,37.539,20.86543272,0.309,0.084,0.02,0.021,0.33,0.104,0.434,3.173076923,253.4,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,2,5.068,1.7991,37.539,20.86543272,0.309,0.084,0.02,0.021,0.33,0.104,0.434,3.173076923,253.4,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,2,5.068,1.7991,37.539,20.86543272,0.309,0.084,0.02,0.021,0.33,0.104,0.434,3.173076923,253.4,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,2,5.068,1.7991,37.539,20.86543272,0.309,0.084,0.02,0.021,0.33,0.104,0.434,3.173076923,253.4,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,2,5.068,1.7991,37.539,20.86543272,0.309,0.084,0.02,0.021,0.33,0.104,0.434,3.173076923,253.4,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,3,12.472,NA,NA,NA,0.623,0.202,0.052,0.061,0.684,0.254,0.938,2.692913386,239.8461538,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,3,12.472,NA,NA,NA,0.623,0.202,0.052,0.061,0.684,0.254,0.938,2.692913386,239.8461538,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,3,12.472,NA,NA,NA,0.623,0.202,0.052,0.061,0.684,0.254,0.938,2.692913386,239.8461538,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,3,12.472,NA,NA,NA,0.623,0.202,0.052,0.061,0.684,0.254,0.938,2.692913386,239.8461538,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,3,12.472,NA,NA,NA,0.623,0.202,0.052,0.061,0.684,0.254,0.938,2.692913386,239.8461538,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,4,12.502,1.8323,39.887,21.768815149999998,0.544,0.083,0.039,0.092,0.636,0.122,0.758,5.213114754,320.5641026,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,4,12.502,1.8323,39.887,21.768815149999998,0.544,0.083,0.039,0.092,0.636,0.122,0.758,5.213114754,320.5641026,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,4,12.502,1.8323,39.887,21.768815149999998,0.544,0.083,0.039,0.092,0.636,0.122,0.758,5.213114754,320.5641026,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,4,12.502,1.8323,39.887,21.768815149999998,0.544,0.083,0.039,0.092,0.636,0.122,0.758,5.213114754,320.5641026,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,4,12.502,1.8323,39.887,21.768815149999998,0.544,0.083,0.039,0.092,0.636,0.122,0.758,5.213114754,320.5641026,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,5,10.234,NA,NA,NA,0.501,0.166,0.041,0.04,0.541,0.207,0.748,2.61352657,249.6097561,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,5,10.234,NA,NA,NA,0.501,0.166,0.041,0.04,0.541,0.207,0.748,2.61352657,249.6097561,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,5,10.234,NA,NA,NA,0.501,0.166,0.041,0.04,0.541,0.207,0.748,2.61352657,249.6097561,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,5,10.234,NA,NA,NA,0.501,0.166,0.041,0.04,0.541,0.207,0.748,2.61352657,249.6097561,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Tradescantia ohiensis,NA,NA,NA,Zirbel_gh,Tradescantia.ohiensis,TRAOHI,5,10.234,NA,NA,NA,0.501,0.166,0.041,0.04,0.541,0.207,0.748,2.61352657,249.6097561,NA,Tradescantia ohiensis
NA,NA,NA,NA,NA,NA,NA,Vernonia fasciculata,NA,NA,NA,Zirbel_gh,Vernonia.fasciculata,VERFAS,1,6.976,1.4929,41.967,28.11105901,0.428,0.129,0.022,0.095,0.523,0.151,0.674,3.463576159,317.0909091,NA,Vernonia fasciculata
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,1,6.959,1.2555,39.276,31.28315412,0.43,0.324,0.039,0.119,0.549,0.363,0.912,1.512396694,178.4358974,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,1,6.959,1.2555,39.276,31.28315412,0.43,0.324,0.039,0.119,0.549,0.363,0.912,1.512396694,178.4358974,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,1,6.959,1.2555,39.276,31.28315412,0.43,0.324,0.039,0.119,0.549,0.363,0.912,1.512396694,178.4358974,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,1,6.959,1.2555,39.276,31.28315412,0.43,0.324,0.039,0.119,0.549,0.363,0.912,1.512396694,178.4358974,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,1,6.959,1.2555,39.276,31.28315412,0.43,0.324,0.039,0.119,0.549,0.363,0.912,1.512396694,178.4358974,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,1,6.959,1.2555,39.276,31.28315412,0.43,0.324,0.039,0.119,0.549,0.363,0.912,1.512396694,178.4358974,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,1,6.959,1.2555,39.276,31.28315412,0.43,0.324,0.039,0.119,0.549,0.363,0.912,1.512396694,178.4358974,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,2,8.383,NA,NA,NA,0.565,0.41,NA,0.015,0.58,NA,NA,NA,NA,"There was a value of 0.016 recorded for SLA as I was entering the data, but I remember there being an additional missing VERSTR SLA measurement, and when I checked I did not find a bag corresponding to this measurement.",Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,2,8.383,NA,NA,NA,0.565,0.41,NA,0.015,0.58,NA,NA,NA,NA,"There was a value of 0.016 recorded for SLA as I was entering the data, but I remember there being an additional missing VERSTR SLA measurement, and when I checked I did not find a bag corresponding to this measurement.",Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,2,8.383,NA,NA,NA,0.565,0.41,NA,0.015,0.58,NA,NA,NA,NA,"There was a value of 0.016 recorded for SLA as I was entering the data, but I remember there being an additional missing VERSTR SLA measurement, and when I checked I did not find a bag corresponding to this measurement.",Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,2,8.383,NA,NA,NA,0.565,0.41,NA,0.015,0.58,NA,NA,NA,NA,"There was a value of 0.016 recorded for SLA as I was entering the data, but I remember there being an additional missing VERSTR SLA measurement, and when I checked I did not find a bag corresponding to this measurement.",Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,2,8.383,NA,NA,NA,0.565,0.41,NA,0.015,0.58,NA,NA,NA,NA,"There was a value of 0.016 recorded for SLA as I was entering the data, but I remember there being an additional missing VERSTR SLA measurement, and when I checked I did not find a bag corresponding to this measurement.",Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,2,8.383,NA,NA,NA,0.565,0.41,NA,0.015,0.58,NA,NA,NA,NA,"There was a value of 0.016 recorded for SLA as I was entering the data, but I remember there being an additional missing VERSTR SLA measurement, and when I checked I did not find a bag corresponding to this measurement.",Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,2,8.383,NA,NA,NA,0.565,0.41,NA,0.015,0.58,NA,NA,NA,NA,"There was a value of 0.016 recorded for SLA as I was entering the data, but I remember there being an additional missing VERSTR SLA measurement, and when I checked I did not find a bag corresponding to this measurement.",Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4,6.615,NA,NA,NA,0.062,0.141,NA,0.004,0.066,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4,6.615,NA,NA,NA,0.062,0.141,NA,0.004,0.066,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4,6.615,NA,NA,NA,0.062,0.141,NA,0.004,0.066,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4,6.615,NA,NA,NA,0.062,0.141,NA,0.004,0.066,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4,6.615,NA,NA,NA,0.062,0.141,NA,0.004,0.066,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4,6.615,NA,NA,NA,0.062,0.141,NA,0.004,0.066,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4,6.615,NA,NA,NA,0.062,0.141,NA,0.004,0.066,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4a,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4a,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,Verbena stricta
NA,NA,NA,NA,NA,NA,NA,Verbena stricta,NA,NA,NA,Zirbel_gh,Verbena.stricta,VERSTR,4a,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,Verbena stricta
